awb,destination_city,product,product_category,origin_city,logistics_provider_id,dispatch_date,final_delivery_status,actual_delivery_date,promised_delivery_date
555012,New Donaldburgh,random_product,random_category,New Andrewville,65,2015-03-07 10:11:41,created,2015-03-16 16:11:41,2015-03-30 09:33:58
141236,North Michael,random_product,random_category,North Jamesbury,40,2015-03-10 04:36:43,delivered,2015-03-25 03:47:44,2015-03-26 07:55:44
913880,Westport,random_product,random_category,South Tinaville,35,2015-03-13 09:26:17,returned,2015-03-18 04:15:42,2015-04-02 19:18:46
717566,East Michael,random_product,random_category,Lake Caseytown,97,2015-03-08 15:05:07,delivered,2015-03-26 08:03:48,2015-04-01 20:50:38
251270,West Mary,random_product,random_category,South Ashley,64,2015-03-07 14:05:23,created,2015-03-20 05:18:57,2015-03-28 00:24:44
101151,East Laurafurt,random_product,random_category,Boydville,71,2015-03-08 17:13:07,returned,2015-03-28 04:11:35,2015-03-29 13:10:29
077996,Lake Sarah,random_product,random_category,Clarkburgh,71,2015-03-01 08:29:28,returned,2015-03-26 20:00:07,2015-03-25 01:06:39
494253,Fryeport,random_product,random_category,South Darlene,28,2015-03-10 01:34:24,created,2015-03-24 09:03:17,2015-04-01 13:09:54
271974,South Andrewchester,random_product,random_category,Sweeneyfurt,45,2015-03-01 20:26:55,created,2015-03-16 06:05:04,2015-04-04 06:57:27
211587,Janicehaven,random_product,random_category,Lake Daniel,79,2015-03-13 12:18:10,returned,2015-03-23 14:56:21,2015-03-30 18:48:27
094837,Eatonville,random_product,random_category,Andrewbury,61,2015-03-02 04:24:59,delivered,2015-03-25 22:54:50,2015-03-29 09:04:55
052370,New Josephshire,random_product,random_category,Davidville,15,2015-03-01 02:01:41,created,2015-03-23 23:33:41,2015-03-27 13:06:28
733159,North Lauraview,random_product,random_category,Rachelborough,05,2015-03-08 12:00:09,delivered,2015-03-20 19:03:33,2015-04-04 00:17:58
511048,North Michaelberg,random_product,random_category,Mitchellberg,46,2015-03-07 01:40:26,returned,2015-03-24 04:25:03,2015-03-29 05:38:04
609033,South Kevin,random_product,random_category,Port Lindafort,32,2015-03-01 20:37:09,created,2015-03-25 21:51:10,2015-04-05 08:50:14
263774,New Kristinbury,random_product,random_category,Danielshaven,25,2015-03-09 18:27:36,delivered,2015-03-27 03:28:03,2015-04-04 23:34:53
822833,Lake Laura,random_product,random_category,Lake Corey,01,2015-03-11 12:02:24,returned,2015-03-25 22:17:48,2015-04-01 06:19:04
115887,Jacobmouth,random_product,random_category,East Anita,70,2015-03-12 20:48:24,delivered,2015-03-21 06:25:37,2015-04-01 01:16:52
669865,Amandaport,random_product,random_category,North John,30,2015-03-07 20:57:28,returned,2015-03-20 15:52:20,2015-04-05 15:29:52
666435,Moniqueside,random_product,random_category,South Justinchester,34,2015-03-02 19:24:41,delivered,2015-03-17 08:04:41,2015-03-27 08:41:28
477622,Paulland,random_product,random_category,Jessicastad,23,2015-03-14 02:06:21,created,2015-03-23 23:30:35,2015-03-26 07:56:44
091136,South Chadport,random_product,random_category,Dixonshire,51,2015-03-01 21:35:37,delivered,2015-03-16 21:22:35,2015-03-27 06:29:39
239998,Emilyville,random_product,random_category,West Timothy,42,2015-03-12 01:40:35,created,2015-03-17 10:36:18,2015-04-01 02:25:42
711808,New Michelletown,random_product,random_category,South James,99,2015-03-14 14:12:03,created,2015-03-29 03:49:44,2015-03-30 02:40:20
716899,Jasonview,random_product,random_category,West Laurenton,19,2015-03-08 02:44:14,created,2015-03-24 19:54:02,2015-03-31 17:33:51
726858,East Johnberg,random_product,random_category,Dickersonborough,89,2015-03-01 18:08:33,returned,2015-03-25 00:56:13,2015-03-28 04:37:08
166937,South Adam,random_product,random_category,Maryport,32,2015-03-02 06:10:38,delivered,2015-03-20 23:31:33,2015-04-05 22:24:22
127842,New Andrew,random_product,random_category,Port Kimberly,43,2015-03-11 07:37:30,created,2015-03-24 21:51:00,2015-03-28 17:31:17
922355,New Joshua,random_product,random_category,Kentchester,78,2015-03-11 18:00:55,delivered,2015-03-26 20:22:07,2015-04-05 17:07:03
277496,South Allison,random_product,random_category,Kellychester,50,2015-03-08 13:48:37,created,2015-03-21 01:29:13,2015-03-25 22:57:01
962447,Port Charles,random_product,random_category,Kyleburgh,06,2015-03-04 02:39:34,returned,2015-03-20 15:52:30,2015-04-01 07:35:37
939480,East Sarahbury,random_product,random_category,Briannaland,78,2015-03-02 02:28:21,returned,2015-03-16 18:28:00,2015-03-27 08:40:34
671869,New Amanda,random_product,random_category,Melissashire,06,2015-03-08 11:01:26,delivered,2015-03-21 09:07:24,2015-03-30 23:37:50
305661,Novakburgh,random_product,random_category,North April,71,2015-03-09 01:54:23,delivered,2015-03-23 13:33:10,2015-04-04 16:05:24
004185,New Melissa,random_product,random_category,East Barbara,95,2015-03-14 10:58:58,returned,2015-03-19 12:09:29,2015-03-29 08:10:58
747467,Brandyport,random_product,random_category,Lake John,96,2015-03-07 02:46:42,created,2015-03-23 07:23:48,2015-03-30 02:30:46
094497,Breannahaven,random_product,random_category,Kyleport,25,2015-03-12 16:04:21,created,2015-03-23 07:17:56,2015-03-28 23:31:27
441109,South Barbarashire,random_product,random_category,West Andrewfort,66,2015-03-01 15:46:12,returned,2015-03-16 09:28:46,2015-03-30 20:55:51
259604,Port Michael,random_product,random_category,South Michaelmouth,72,2015-03-08 18:47:55,delivered,2015-03-26 00:50:37,2015-03-29 18:57:37
292477,Leechester,random_product,random_category,North Jacobfort,86,2015-03-02 00:07:46,returned,2015-03-27 05:33:41,2015-03-25 10:11:57
328548,Newmanfurt,random_product,random_category,Hernandezside,57,2015-03-08 00:55:34,created,2015-03-24 09:55:36,2015-03-30 10:32:59
961090,West Devin,random_product,random_category,Walkerville,46,2015-03-14 04:24:15,returned,2015-03-29 04:00:18,2015-04-05 02:12:01
501957,Lake Brentchester,random_product,random_category,South Crystalmouth,36,2015-03-09 14:53:06,delivered,2015-03-29 21:32:26,2015-03-27 13:04:26
680077,East Lisamouth,random_product,random_category,Dwayneborough,47,2015-03-08 15:14:01,created,2015-03-16 02:22:33,2015-03-31 08:49:54
025208,New Carlos,random_product,random_category,Michaelbury,15,2015-03-14 17:40:34,created,2015-03-26 08:33:38,2015-03-28 03:24:54
874474,Pattersonside,random_product,random_category,East Samanthashire,60,2015-03-12 08:17:15,delivered,2015-03-19 13:51:13,2015-04-01 11:04:56
566828,Westhaven,random_product,random_category,Guerreromouth,09,2015-03-02 21:01:00,delivered,2015-03-23 22:09:14,2015-03-28 15:36:18
633421,Port Keith,random_product,random_category,Michellefort,74,2015-03-09 21:38:44,created,2015-03-29 16:53:01,2015-04-01 14:27:37
064525,Padillatown,random_product,random_category,West Christyville,70,2015-03-14 10:28:48,created,2015-03-25 04:33:17,2015-04-02 04:34:22
041930,North Heather,random_product,random_category,West Frank,66,2015-03-05 11:42:37,delivered,2015-03-22 22:31:30,2015-03-26 05:33:40
411534,Jacksonmouth,random_product,random_category,West Chasemouth,19,2015-03-04 03:37:20,returned,2015-03-25 22:32:19,2015-03-29 17:27:50
871526,West Cindychester,random_product,random_category,Deleonhaven,14,2015-03-03 04:01:08,returned,2015-03-19 10:36:48,2015-04-04 23:56:18
826884,New Christinahaven,random_product,random_category,Simpsonville,45,2015-03-09 10:18:17,delivered,2015-03-26 19:41:04,2015-03-27 01:44:32
299480,Oconnorhaven,random_product,random_category,New Elizabeth,16,2015-03-04 14:29:58,delivered,2015-03-23 05:27:36,2015-03-31 08:39:27
633154,Osbornview,random_product,random_category,West Lance,27,2015-03-04 07:13:25,returned,2015-03-24 18:49:14,2015-04-05 14:26:32
288843,Port Melissa,random_product,random_category,Lake Karla,88,2015-03-01 19:35:27,delivered,2015-03-17 17:34:48,2015-04-04 22:28:34
794614,Davisstad,random_product,random_category,Port Michaelberg,71,2015-03-14 01:44:59,created,2015-03-27 15:14:14,2015-03-27 10:15:32
453009,North Vicki,random_product,random_category,South Christineview,13,2015-03-13 04:58:51,delivered,2015-03-25 11:50:37,2015-03-28 10:42:30
715636,Conradton,random_product,random_category,Burnschester,69,2015-03-14 03:57:50,created,2015-03-16 11:50:19,2015-04-01 17:04:53
102448,West Stephenville,random_product,random_category,Paulabury,47,2015-03-03 20:58:53,delivered,2015-03-20 01:31:05,2015-04-04 10:09:13
411980,Shawfort,random_product,random_category,Stevenmouth,29,2015-03-08 03:18:52,returned,2015-03-23 19:32:17,2015-03-25 05:38:35
543643,Reynoldsbury,random_product,random_category,Deborahberg,61,2015-03-11 19:28:37,returned,2015-03-23 20:47:30,2015-04-05 09:41:13
089941,New Elijah,random_product,random_category,Davidsonside,32,2015-03-11 17:45:37,delivered,2015-03-27 15:20:57,2015-04-01 14:27:18
789869,Castillotown,random_product,random_category,West Christianview,13,2015-03-08 12:56:44,created,2015-03-22 19:43:54,2015-03-26 13:45:20
929862,East Nicholas,random_product,random_category,Smithside,49,2015-03-08 11:38:49,created,2015-03-29 03:57:41,2015-03-28 05:16:08
081188,Nicholashaven,random_product,random_category,Port Robert,00,2015-03-06 00:22:05,created,2015-03-23 00:16:36,2015-03-29 01:39:36
575136,Sherryport,random_product,random_category,Kaitlynmouth,61,2015-03-03 06:17:09,delivered,2015-03-22 01:02:49,2015-04-02 06:55:17
119959,South Kevin,random_product,random_category,North Thomas,16,2015-03-04 14:33:12,created,2015-03-28 02:01:25,2015-04-03 22:36:04
559459,Ricardoland,random_product,random_category,Lawrenceshire,58,2015-03-12 17:48:43,returned,2015-03-24 19:14:42,2015-04-04 15:21:28
462230,Turnerberg,random_product,random_category,Walkerfort,28,2015-03-01 17:53:29,returned,2015-03-24 16:45:46,2015-04-05 12:12:18
665943,West Nicoleberg,random_product,random_category,Barnesburgh,71,2015-03-09 08:18:07,returned,2015-03-24 04:27:53,2015-03-26 02:11:32
770287,North Tammy,random_product,random_category,Donaldborough,60,2015-03-06 18:15:04,created,2015-03-22 08:42:22,2015-03-31 04:15:05
249794,South Charlotteville,random_product,random_category,Justinfurt,11,2015-03-12 20:54:27,returned,2015-03-22 11:30:43,2015-03-30 04:32:43
525221,Kimberlyfurt,random_product,random_category,Johnstonstad,31,2015-03-13 08:41:57,created,2015-03-21 06:39:58,2015-03-26 21:23:09
355263,Parkerton,random_product,random_category,Debrafort,23,2015-03-14 03:31:45,delivered,2015-03-24 10:01:47,2015-04-05 09:42:05
705280,Stephanieburgh,random_product,random_category,Millerton,97,2015-03-07 15:28:58,created,2015-03-24 18:31:04,2015-04-03 06:33:01
550718,Bradychester,random_product,random_category,Davidton,85,2015-03-09 00:50:55,returned,2015-03-20 22:31:44,2015-04-05 04:15:37
890901,Sullivanville,random_product,random_category,East Robertfort,62,2015-03-12 21:13:43,created,2015-03-29 07:49:50,2015-03-29 23:28:04
113181,Port Michael,random_product,random_category,West Hannahstad,90,2015-03-07 10:07:48,created,2015-03-27 01:10:51,2015-03-25 16:32:15
412672,East Kellyborough,random_product,random_category,South Joshuaport,80,2015-03-01 20:58:34,created,2015-03-26 01:10:28,2015-04-05 10:19:15
593018,Port Saraview,random_product,random_category,Robertschester,22,2015-03-13 22:09:19,created,2015-03-21 07:15:23,2015-04-03 19:53:35
736977,Jonesport,random_product,random_category,Alyssaview,27,2015-03-11 01:36:06,delivered,2015-03-27 01:52:43,2015-03-26 09:26:34
311213,Christopherville,random_product,random_category,New Yvonne,39,2015-03-12 17:56:20,delivered,2015-03-26 15:55:34,2015-03-30 10:57:00
700103,Valdezfort,random_product,random_category,Johnport,15,2015-03-06 17:17:48,returned,2015-03-17 22:09:48,2015-04-01 13:26:03
325125,Kathleenfurt,random_product,random_category,North Maryberg,61,2015-03-11 08:10:38,delivered,2015-03-24 19:36:50,2015-04-01 14:45:02
634678,Amandaview,random_product,random_category,New Charleshaven,68,2015-03-04 13:18:04,delivered,2015-03-25 18:30:02,2015-03-28 12:33:31
774609,West Jennyberg,random_product,random_category,Garnermouth,72,2015-03-04 12:35:06,created,2015-03-18 04:57:55,2015-03-28 01:54:32
987603,Evansmouth,random_product,random_category,Lake Emily,12,2015-03-03 05:59:14,returned,2015-03-24 15:15:45,2015-03-30 23:42:40
676084,Port Steven,random_product,random_category,Patriciaport,06,2015-03-11 11:51:47,delivered,2015-03-22 04:59:09,2015-04-02 20:39:49
878405,North Kimberly,random_product,random_category,Lorifort,65,2015-03-04 09:32:51,created,2015-03-17 15:39:49,2015-04-05 05:56:39
074267,South Marcport,random_product,random_category,Woodchester,96,2015-03-03 19:12:24,returned,2015-03-20 11:08:23,2015-04-03 11:13:09
060735,New Suzanne,random_product,random_category,Lynnchester,92,2015-03-09 22:55:13,delivered,2015-03-19 09:42:15,2015-04-02 01:06:21
570448,Brianhaven,random_product,random_category,Flemingborough,07,2015-03-04 23:54:27,returned,2015-03-27 17:32:56,2015-04-02 02:49:23
981631,Alexafurt,random_product,random_category,Tiffanyfurt,13,2015-03-01 23:24:10,created,2015-03-29 06:13:02,2015-04-04 14:41:37
987894,Zavalaburgh,random_product,random_category,Meadowstown,90,2015-03-13 03:12:43,returned,2015-03-29 21:38:33,2015-03-26 20:15:25
412386,East Paulbury,random_product,random_category,Hernandezberg,98,2015-03-08 20:29:47,returned,2015-03-21 23:20:53,2015-04-02 23:28:10
784085,Lake Staceyton,random_product,random_category,South Diane,66,2015-03-03 15:16:57,delivered,2015-03-27 05:00:13,2015-03-29 20:54:32
450673,Lake Lindaside,random_product,random_category,South Jessicaland,30,2015-03-02 09:27:40,returned,2015-03-19 10:31:18,2015-03-29 05:12:00
296296,East Kenneth,random_product,random_category,Masonhaven,92,2015-03-10 19:38:54,created,2015-03-25 13:33:55,2015-03-26 04:04:39
957834,Foxside,random_product,random_category,Destinymouth,18,2015-03-07 13:40:59,created,2015-03-25 21:16:57,2015-03-31 11:28:33
465450,West Gregory,random_product,random_category,New Marytown,67,2015-03-12 13:01:51,delivered,2015-03-27 02:16:24,2015-04-04 16:14:32
270477,North Philip,random_product,random_category,Port Peterstad,28,2015-03-08 00:55:33,delivered,2015-03-22 04:33:46,2015-03-27 08:49:07
045521,North Anna,random_product,random_category,Johnsonview,69,2015-03-04 17:47:06,created,2015-03-29 07:18:03,2015-04-01 15:29:24
322746,Port Aprilton,random_product,random_category,Lake Ellen,64,2015-03-07 03:59:25,returned,2015-03-24 22:36:35,2015-04-03 09:42:08
100043,Gonzalezshire,random_product,random_category,Port Adriana,23,2015-03-14 21:32:07,returned,2015-03-23 18:07:24,2015-04-01 13:10:48
168948,Donovanside,random_product,random_category,Beckshire,29,2015-03-14 22:33:09,returned,2015-03-23 06:36:11,2015-04-03 18:19:32
847755,Lake Elizabethbury,random_product,random_category,Kemphaven,88,2015-03-08 12:12:34,created,2015-03-28 15:18:08,2015-04-02 16:10:29
830589,New Barbaraburgh,random_product,random_category,Norrisside,62,2015-03-04 06:14:47,returned,2015-03-24 16:33:45,2015-04-02 10:57:38
851186,East Joseph,random_product,random_category,Kristiebury,07,2015-03-12 18:17:04,delivered,2015-03-29 06:02:52,2015-04-05 15:21:59
713198,Christinaburgh,random_product,random_category,Herrerastad,27,2015-03-11 04:25:10,created,2015-03-20 08:10:58,2015-03-26 10:39:10
075418,Hutchinsontown,random_product,random_category,East Brittany,25,2015-03-02 10:12:15,created,2015-03-21 14:03:41,2015-04-04 14:09:12
609319,Port Brittany,random_product,random_category,North Charles,28,2015-03-14 19:42:45,delivered,2015-03-18 05:56:59,2015-03-25 04:48:05
103044,North Michael,random_product,random_category,Nguyenbury,10,2015-03-07 13:30:15,created,2015-03-29 18:26:27,2015-04-03 02:07:22
704785,Port Maryside,random_product,random_category,Jimenezland,98,2015-03-02 03:10:27,created,2015-03-16 23:19:28,2015-03-31 05:06:03
205929,East Laura,random_product,random_category,North Rebeccastad,90,2015-03-04 13:04:06,returned,2015-03-25 16:59:58,2015-04-03 04:30:49
534311,Transide,random_product,random_category,West George,10,2015-03-12 16:50:14,returned,2015-03-23 17:46:12,2015-03-31 16:36:06
172156,Feliciafurt,random_product,random_category,South Georgeside,19,2015-03-04 19:58:44,returned,2015-03-20 14:54:00,2015-04-04 14:46:12
764527,Harrisberg,random_product,random_category,North Carlbury,58,2015-03-07 08:39:25,created,2015-03-23 23:01:59,2015-03-26 22:42:58
398577,East Rebecca,random_product,random_category,New Edwardside,47,2015-03-08 08:41:53,created,2015-03-23 03:41:51,2015-04-01 13:36:26
359037,Michaelhaven,random_product,random_category,Davidmouth,11,2015-03-01 12:54:17,returned,2015-03-20 21:45:08,2015-03-27 02:24:53
291671,Whitneymouth,random_product,random_category,Susanfort,19,2015-03-01 20:36:05,created,2015-03-29 20:14:38,2015-04-03 22:06:29
144257,New Ronnieland,random_product,random_category,West Stephanie,38,2015-03-06 18:13:54,returned,2015-03-23 16:42:16,2015-04-01 00:11:42
150951,Zacharyville,random_product,random_category,Port Samuel,27,2015-03-10 20:15:45,returned,2015-03-23 01:34:37,2015-03-28 14:45:37
498914,West Ronnie,random_product,random_category,Gregoryville,61,2015-03-14 22:43:36,returned,2015-03-19 23:21:13,2015-03-31 15:42:32
327757,Andersonfurt,random_product,random_category,Albertborough,16,2015-03-03 13:56:12,delivered,2015-03-25 19:35:11,2015-03-31 19:03:08
090002,Lisaland,random_product,random_category,West Jessica,14,2015-03-13 05:21:04,created,2015-03-17 13:50:35,2015-03-27 13:53:57
367639,North Tanyamouth,random_product,random_category,West Joshuabury,81,2015-03-11 01:21:06,created,2015-03-18 05:08:25,2015-03-30 02:45:17
754937,Lake Daniel,random_product,random_category,Port Lindashire,30,2015-03-08 22:01:37,delivered,2015-03-17 03:41:05,2015-03-30 21:43:02
058647,East Courtneyport,random_product,random_category,Castanedamouth,97,2015-03-12 23:22:01,created,2015-03-16 12:03:31,2015-03-27 10:44:55
980823,Port Christopherton,random_product,random_category,New Judyhaven,69,2015-03-11 16:58:09,returned,2015-03-26 00:24:58,2015-04-05 06:24:53
546960,Scottview,random_product,random_category,Wilcoxside,25,2015-03-04 03:19:50,delivered,2015-03-25 01:23:15,2015-03-25 04:59:09
473885,East Richardhaven,random_product,random_category,North Kevin,63,2015-03-13 11:17:37,returned,2015-03-16 11:53:34,2015-03-29 17:13:56
442937,Potterbury,random_product,random_category,Christinahaven,84,2015-03-07 02:52:43,delivered,2015-03-19 12:45:07,2015-04-03 07:39:29
323812,Adamchester,random_product,random_category,Moonberg,76,2015-03-06 17:52:11,delivered,2015-03-17 13:35:02,2015-03-30 06:02:02
720008,Jesseland,random_product,random_category,Mcguireview,23,2015-03-10 04:11:16,created,2015-03-28 19:41:48,2015-03-30 16:19:17
475049,Sandersport,random_product,random_category,North Erinland,67,2015-03-08 03:24:14,returned,2015-03-20 00:18:24,2015-03-25 02:27:16
693981,Jacquelineborough,random_product,random_category,East Lori,63,2015-03-06 13:39:03,delivered,2015-03-20 20:08:41,2015-03-31 15:32:51
020493,Perezshire,random_product,random_category,Dawnchester,44,2015-03-02 11:09:11,delivered,2015-03-21 10:36:35,2015-03-26 07:52:18
889050,New Jamesfurt,random_product,random_category,Tinaside,63,2015-03-10 15:57:18,delivered,2015-03-16 21:06:54,2015-03-25 04:28:33
593308,New Alecshire,random_product,random_category,West Heather,85,2015-03-12 08:06:15,returned,2015-03-19 21:26:43,2015-03-25 01:22:27
778263,Christophershire,random_product,random_category,Bellberg,71,2015-03-02 03:35:08,delivered,2015-03-23 16:42:52,2015-03-30 09:46:57
359103,Liuville,random_product,random_category,Carterside,83,2015-03-05 04:24:46,created,2015-03-16 01:27:38,2015-03-25 07:44:16
144692,South Brenda,random_product,random_category,Markton,29,2015-03-07 13:10:18,returned,2015-03-16 19:07:33,2015-03-25 09:42:54
623703,New Emilyfort,random_product,random_category,South Sarah,10,2015-03-08 19:54:43,created,2015-03-26 18:17:11,2015-03-31 19:24:08
490860,Port Jordanstad,random_product,random_category,Ericahaven,77,2015-03-14 04:55:13,delivered,2015-03-21 00:08:02,2015-04-02 19:14:46
791564,East Lisa,random_product,random_category,Justinfurt,53,2015-03-11 22:40:51,created,2015-03-20 04:01:51,2015-04-04 01:08:39
054051,Harristown,random_product,random_category,Port Lauren,97,2015-03-04 09:35:11,returned,2015-03-26 11:13:28,2015-04-03 04:58:45
016211,Jameschester,random_product,random_category,Hendersonview,85,2015-03-12 13:26:41,created,2015-03-18 14:18:46,2015-04-05 22:43:28
215754,West Jason,random_product,random_category,Lisatown,01,2015-03-05 14:39:31,returned,2015-03-23 08:26:58,2015-03-28 09:47:12
341528,Averymouth,random_product,random_category,Lake Bradshire,48,2015-03-04 22:21:47,returned,2015-03-16 02:01:23,2015-04-01 04:57:18
066157,Jacksonside,random_product,random_category,Jesusborough,31,2015-03-13 19:31:11,returned,2015-03-27 23:25:16,2015-04-02 23:06:35
916469,South Ashley,random_product,random_category,Crosbytown,67,2015-03-12 14:25:06,returned,2015-03-17 15:16:15,2015-04-02 21:48:38
420162,Danaberg,random_product,random_category,South Terri,27,2015-03-04 21:00:00,delivered,2015-03-22 02:24:39,2015-03-31 07:47:40
939541,New Jenniferfort,random_product,random_category,North Rachelborough,47,2015-03-11 09:59:20,delivered,2015-03-28 06:52:11,2015-04-05 16:55:19
998540,Thompsonside,random_product,random_category,Myersberg,31,2015-03-08 21:45:24,returned,2015-03-22 19:06:18,2015-03-26 10:27:48
314220,Amyton,random_product,random_category,Stewartchester,70,2015-03-07 16:44:38,returned,2015-03-18 05:34:37,2015-04-03 03:21:08
555148,Reedhaven,random_product,random_category,Wellsberg,55,2015-03-07 22:49:19,returned,2015-03-17 09:02:07,2015-04-04 17:12:51
030315,Phillipborough,random_product,random_category,West Michael,53,2015-03-13 02:23:49,delivered,2015-03-27 07:18:26,2015-03-29 23:12:57
831771,Summersburgh,random_product,random_category,North Robin,08,2015-03-03 04:27:46,created,2015-03-29 07:23:21,2015-03-26 10:14:53
390048,South Crystal,random_product,random_category,West Jasonshire,49,2015-03-14 23:36:09,delivered,2015-03-21 16:14:15,2015-03-29 05:16:55
315511,South Monicatown,random_product,random_category,Lake Kevinfurt,35,2015-03-09 23:21:20,delivered,2015-03-27 06:52:10,2015-03-28 01:18:27
632545,Woodville,random_product,random_category,Port Aprilberg,61,2015-03-09 09:06:39,delivered,2015-03-20 12:42:16,2015-04-04 21:22:05
239787,Shelbyhaven,random_product,random_category,Lake Brianton,86,2015-03-02 12:12:05,created,2015-03-29 10:47:50,2015-04-01 04:08:48
055191,Hernandezfort,random_product,random_category,Port Shelleyborough,54,2015-03-13 12:27:23,created,2015-03-23 15:06:20,2015-04-02 12:34:16
285658,Port Megan,random_product,random_category,New Jill,55,2015-03-02 12:04:10,created,2015-03-21 03:06:53,2015-03-25 18:18:18
208247,Kellyfurt,random_product,random_category,Dawnbury,33,2015-03-02 06:00:39,delivered,2015-03-29 17:22:40,2015-04-04 05:04:50
070164,Cookfort,random_product,random_category,North Aliciamouth,52,2015-03-13 07:38:39,delivered,2015-03-28 13:35:34,2015-03-28 07:52:09
876458,Lisamouth,random_product,random_category,Catherinetown,48,2015-03-06 20:07:41,created,2015-03-23 23:13:09,2015-04-01 14:36:45
101467,South Cristina,random_product,random_category,Boydmouth,90,2015-03-11 00:48:10,returned,2015-03-25 00:01:37,2015-04-05 05:27:56
476808,Proctorbury,random_product,random_category,Lake Taylor,59,2015-03-12 00:56:17,created,2015-03-21 22:16:09,2015-04-04 15:31:08
093666,Ballardhaven,random_product,random_category,North Amybury,94,2015-03-06 10:23:51,created,2015-03-19 07:53:37,2015-04-05 20:00:38
469276,Williamsonberg,random_product,random_category,Lewismouth,00,2015-03-02 08:50:47,delivered,2015-03-23 06:43:48,2015-04-01 22:23:01
151126,Danielfurt,random_product,random_category,South Louisside,19,2015-03-06 08:34:18,created,2015-03-19 14:52:32,2015-04-03 14:28:27
374012,South Suzanneview,random_product,random_category,North Ashley,38,2015-03-10 02:59:40,returned,2015-03-27 17:30:12,2015-04-03 06:57:28
879445,Collinsshire,random_product,random_category,Gainesview,52,2015-03-14 15:09:01,created,2015-03-22 05:06:24,2015-04-02 22:04:53
415541,Jasonchester,random_product,random_category,Joneshaven,59,2015-03-11 04:05:37,delivered,2015-03-18 09:32:57,2015-04-02 07:10:43
498435,West Donald,random_product,random_category,North Williamborough,71,2015-03-04 18:49:09,created,2015-03-28 14:24:38,2015-03-28 07:24:58
338141,East Vanessa,random_product,random_category,Englishberg,66,2015-03-14 09:25:15,returned,2015-03-28 11:14:43,2015-03-28 22:56:49
324572,Smithview,random_product,random_category,North Angela,62,2015-03-12 11:55:23,delivered,2015-03-16 23:14:11,2015-03-28 07:50:10
003196,Greenport,random_product,random_category,New Tinahaven,35,2015-03-02 23:48:08,returned,2015-03-16 05:40:22,2015-04-02 07:33:58
926594,Lake Russell,random_product,random_category,East Heatherfurt,91,2015-03-06 05:49:57,returned,2015-03-18 03:03:50,2015-03-26 10:43:15
735638,Port Jessica,random_product,random_category,East Deborah,68,2015-03-14 18:08:06,created,2015-03-26 20:51:49,2015-03-29 08:36:20
679765,Lake Katie,random_product,random_category,East Davidshire,51,2015-03-07 10:53:04,delivered,2015-03-20 19:20:48,2015-03-25 02:58:20
581740,Williamsburgh,random_product,random_category,Lancefort,09,2015-03-10 19:25:43,delivered,2015-03-21 22:31:20,2015-04-03 04:00:57
619569,Port Michelehaven,random_product,random_category,Jeffreyview,09,2015-03-12 19:35:41,created,2015-03-25 12:53:55,2015-04-01 07:25:19
911923,West Nancyview,random_product,random_category,Robertomouth,59,2015-03-03 00:56:40,created,2015-03-26 05:19:33,2015-04-04 16:47:01
560996,Justinview,random_product,random_category,Lake Amanda,51,2015-03-04 22:56:40,delivered,2015-03-28 15:17:07,2015-03-25 20:03:26
812911,North Sonyaland,random_product,random_category,Zacharyshire,26,2015-03-08 23:49:42,created,2015-03-16 07:00:56,2015-04-05 00:34:54
271190,Annaside,random_product,random_category,Johnsonburgh,18,2015-03-01 20:14:04,delivered,2015-03-18 21:13:58,2015-03-30 16:05:10
594247,Davisport,random_product,random_category,Elliottbury,07,2015-03-09 10:04:52,created,2015-03-22 08:40:06,2015-04-03 10:21:19
430154,West Blakeborough,random_product,random_category,South Tiffany,77,2015-03-13 17:16:38,returned,2015-03-27 20:19:54,2015-03-25 04:47:07
334351,Lake Marymouth,random_product,random_category,Jamesfort,03,2015-03-08 13:06:03,returned,2015-03-19 07:21:00,2015-03-26 17:55:31
129251,Codyfurt,random_product,random_category,Gilmoremouth,70,2015-03-10 10:54:31,delivered,2015-03-17 22:40:59,2015-03-25 03:49:35
797604,Maryfort,random_product,random_category,Lake Anthony,96,2015-03-01 04:07:41,returned,2015-03-18 04:45:36,2015-04-05 10:06:52
636276,Port Amanda,random_product,random_category,Christopherfort,81,2015-03-11 18:29:53,created,2015-03-25 02:39:46,2015-03-29 03:17:27
945280,Priceburgh,random_product,random_category,Angiechester,32,2015-03-12 14:30:52,delivered,2015-03-29 13:28:16,2015-04-02 15:00:56
749012,East Judithmouth,random_product,random_category,Bowmanburgh,74,2015-03-07 23:32:48,created,2015-03-26 15:22:27,2015-04-05 20:13:17
279985,Aliciaton,random_product,random_category,New Colleen,30,2015-03-01 03:28:29,returned,2015-03-16 10:32:49,2015-03-29 14:47:37
512584,Cobbborough,random_product,random_category,West Matthew,35,2015-03-03 17:30:07,delivered,2015-03-29 19:29:57,2015-03-27 00:21:38
938828,Lake Adammouth,random_product,random_category,Rogershaven,65,2015-03-01 09:56:43,delivered,2015-03-17 22:03:01,2015-04-02 19:18:04
104942,South Debramouth,random_product,random_category,South Jason,16,2015-03-01 11:52:52,delivered,2015-03-18 22:21:38,2015-04-04 22:29:34
656687,Markville,random_product,random_category,New Ethanborough,62,2015-03-02 00:20:59,created,2015-03-16 07:19:14,2015-04-04 16:41:55
